name	full_name	ssh_url	clone_url	html_url	created_at	updated_at	pushed_at	default_branch	size
llm-forget-better-claude	Hypogenic-AI/llm-forget-better-claude	git@github.com:Hypogenic-AI/llm-forget-better-claude.git	https://github.com/Hypogenic-AI/llm-forget-better-claude.git	https://github.com/Hypogenic-AI/llm-forget-better-claude	2026-03-22T15:54:07Z	2026-03-22T17:14:10Z	2026-03-22T17:14:05Z	main	98589
token-direction-stream-claude	Hypogenic-AI/token-direction-stream-claude	git@github.com:Hypogenic-AI/token-direction-stream-claude.git	https://github.com/Hypogenic-AI/token-direction-stream-claude.git	https://github.com/Hypogenic-AI/token-direction-stream-claude	2026-03-22T17:15:17Z	2026-05-16T12:39:23Z	2026-03-22T18:12:45Z	main	96980
non-pokemon-quality-nlp-claude	Hypogenic-AI/non-pokemon-quality-nlp-claude	git@github.com:Hypogenic-AI/non-pokemon-quality-nlp-claude.git	https://github.com/Hypogenic-AI/non-pokemon-quality-nlp-claude.git	https://github.com/Hypogenic-AI/non-pokemon-quality-nlp-claude	2026-03-22T18:10:33Z	2026-03-22T18:34:59Z	2026-03-22T18:34:54Z	main	64492
aligned-models-exasperati-claude	Hypogenic-AI/aligned-models-exasperati-claude	git@github.com:Hypogenic-AI/aligned-models-exasperati-claude.git	https://github.com/Hypogenic-AI/aligned-models-exasperati-claude.git	https://github.com/Hypogenic-AI/aligned-models-exasperati-claude	2026-03-22T18:13:56Z	2026-03-22T19:41:27Z	2026-03-22T19:41:23Z	main	40014
no-costume-theories-claude	Hypogenic-AI/no-costume-theories-claude	git@github.com:Hypogenic-AI/no-costume-theories-claude.git	https://github.com/Hypogenic-AI/no-costume-theories-claude.git	https://github.com/Hypogenic-AI/no-costume-theories-claude	2026-03-22T18:36:12Z	2026-03-22T19:23:06Z	2026-03-22T19:23:01Z	main	18705
pca-hidden-states-nlp-claude	Hypogenic-AI/pca-hidden-states-nlp-claude	git@github.com:Hypogenic-AI/pca-hidden-states-nlp-claude.git	https://github.com/Hypogenic-AI/pca-hidden-states-nlp-claude.git	https://github.com/Hypogenic-AI/pca-hidden-states-nlp-claude	2026-03-22T19:24:10Z	2026-03-22T19:24:16Z	2026-03-22T19:24:13Z	main	3
similarity-eclipsing-claude	Hypogenic-AI/similarity-eclipsing-claude	git@github.com:Hypogenic-AI/similarity-eclipsing-claude.git	https://github.com/Hypogenic-AI/similarity-eclipsing-claude.git	https://github.com/Hypogenic-AI/similarity-eclipsing-claude	2026-03-22T19:42:32Z	2026-03-22T20:32:59Z	2026-03-22T20:32:54Z	main	126148
sim-sensory-nlp-claude	Hypogenic-AI/sim-sensory-nlp-claude	git@github.com:Hypogenic-AI/sim-sensory-nlp-claude.git	https://github.com/Hypogenic-AI/sim-sensory-nlp-claude.git	https://github.com/Hypogenic-AI/sim-sensory-nlp-claude	2026-03-22T20:35:53Z	2026-03-22T21:40:12Z	2026-03-22T21:40:07Z	main	70762
llm-consciousness-info-claude	Hypogenic-AI/llm-consciousness-info-claude	git@github.com:Hypogenic-AI/llm-consciousness-info-claude.git	https://github.com/Hypogenic-AI/llm-consciousness-info-claude.git	https://github.com/Hypogenic-AI/llm-consciousness-info-claude	2026-03-22T20:54:46Z	2026-03-22T21:42:09Z	2026-03-22T21:42:04Z	main	160539
steering-vector-decay-claude	Hypogenic-AI/steering-vector-decay-claude	git@github.com:Hypogenic-AI/steering-vector-decay-claude.git	https://github.com/Hypogenic-AI/steering-vector-decay-claude.git	https://github.com/Hypogenic-AI/steering-vector-decay-claude	2026-03-22T21:42:08Z	2026-03-22T23:11:35Z	2026-03-22T23:11:30Z	main	45063
noncomp-phrases-nlp-claude	Hypogenic-AI/noncomp-phrases-nlp-claude	git@github.com:Hypogenic-AI/noncomp-phrases-nlp-claude.git	https://github.com/Hypogenic-AI/noncomp-phrases-nlp-claude.git	https://github.com/Hypogenic-AI/noncomp-phrases-nlp-claude	2026-03-22T21:43:18Z	2026-03-22T22:32:10Z	2026-03-22T22:32:05Z	main	45099
out-of-order-memoriz-claude	Hypogenic-AI/out-of-order-memoriz-claude	git@github.com:Hypogenic-AI/out-of-order-memoriz-claude.git	https://github.com/Hypogenic-AI/out-of-order-memoriz-claude.git	https://github.com/Hypogenic-AI/out-of-order-memoriz-claude	2026-03-22T22:34:24Z	2026-03-23T00:10:42Z	2026-03-23T00:10:37Z	main	48179
steering-vectors-nlp-claude	Hypogenic-AI/steering-vectors-nlp-claude	git@github.com:Hypogenic-AI/steering-vectors-nlp-claude.git	https://github.com/Hypogenic-AI/steering-vectors-nlp-claude.git	https://github.com/Hypogenic-AI/steering-vectors-nlp-claude	2026-03-23T00:11:53Z	2026-03-23T01:22:40Z	2026-03-23T01:22:35Z	main	79662
llm-thankfulness-claude	Hypogenic-AI/llm-thankfulness-claude	git@github.com:Hypogenic-AI/llm-thankfulness-claude.git	https://github.com/Hypogenic-AI/llm-thankfulness-claude.git	https://github.com/Hypogenic-AI/llm-thankfulness-claude	2026-03-23T00:15:26Z	2026-03-23T01:01:39Z	2026-03-23T01:01:32Z	main	91488
mlp-token-mapping-claude	Hypogenic-AI/mlp-token-mapping-claude	git@github.com:Hypogenic-AI/mlp-token-mapping-claude.git	https://github.com/Hypogenic-AI/mlp-token-mapping-claude.git	https://github.com/Hypogenic-AI/mlp-token-mapping-claude	2026-03-23T01:03:00Z	2026-03-23T01:38:58Z	2026-03-23T01:38:54Z	main	54038
llm-provocations-claude	Hypogenic-AI/llm-provocations-claude	git@github.com:Hypogenic-AI/llm-provocations-claude.git	https://github.com/Hypogenic-AI/llm-provocations-claude.git	https://github.com/Hypogenic-AI/llm-provocations-claude	2026-03-23T01:23:59Z	2026-03-23T02:13:49Z	2026-03-23T02:13:44Z	main	74713
necessity-sufficiency-claude	Hypogenic-AI/necessity-sufficiency-claude	git@github.com:Hypogenic-AI/necessity-sufficiency-claude.git	https://github.com/Hypogenic-AI/necessity-sufficiency-claude.git	https://github.com/Hypogenic-AI/necessity-sufficiency-claude	2026-03-23T01:40:15Z	2026-03-23T02:29:57Z	2026-03-23T02:29:52Z	main	79029
hard-to-describe-dir-claude	Hypogenic-AI/hard-to-describe-dir-claude	git@github.com:Hypogenic-AI/hard-to-describe-dir-claude.git	https://github.com/Hypogenic-AI/hard-to-describe-dir-claude.git	https://github.com/Hypogenic-AI/hard-to-describe-dir-claude	2026-03-23T02:15:04Z	2026-03-23T03:05:03Z	2026-03-23T03:04:58Z	main	77947
dist-shift-curriculum-claude	Hypogenic-AI/dist-shift-curriculum-claude	git@github.com:Hypogenic-AI/dist-shift-curriculum-claude.git	https://github.com/Hypogenic-AI/dist-shift-curriculum-claude.git	https://github.com/Hypogenic-AI/dist-shift-curriculum-claude	2026-03-23T02:31:17Z	2026-04-07T18:38:40Z	2026-04-07T18:38:35Z	main	114426
basis-vectors-persona-claude	Hypogenic-AI/basis-vectors-persona-claude	git@github.com:Hypogenic-AI/basis-vectors-persona-claude.git	https://github.com/Hypogenic-AI/basis-vectors-persona-claude.git	https://github.com/Hypogenic-AI/basis-vectors-persona-claude	2026-03-23T03:06:24Z	2026-03-23T03:57:43Z	2026-03-23T03:57:37Z	main	92842
adversarial-ood-robustnes-73d8-claude	Hypogenic-AI/adversarial-ood-robustnes-73d8-claude	git@github.com:Hypogenic-AI/adversarial-ood-robustnes-73d8-claude.git	https://github.com/Hypogenic-AI/adversarial-ood-robustnes-73d8-claude.git	https://github.com/Hypogenic-AI/adversarial-ood-robustnes-73d8-claude	2026-03-23T03:20:59Z	2026-03-23T05:55:23Z	2026-03-23T05:55:18Z	main	86004
adv-ood-robustness-6bad-codex	Hypogenic-AI/adv-ood-robustness-6bad-codex	git@github.com:Hypogenic-AI/adv-ood-robustness-6bad-codex.git	https://github.com/Hypogenic-AI/adv-ood-robustness-6bad-codex.git	https://github.com/Hypogenic-AI/adv-ood-robustness-6bad-codex	2026-03-23T03:21:01Z	2026-03-23T04:04:20Z	2026-03-23T04:04:15Z	main	73932
adv-ood-robustness-3427-gemini	Hypogenic-AI/adv-ood-robustness-3427-gemini	git@github.com:Hypogenic-AI/adv-ood-robustness-3427-gemini.git	https://github.com/Hypogenic-AI/adv-ood-robustness-3427-gemini.git	https://github.com/Hypogenic-AI/adv-ood-robustness-3427-gemini	2026-03-23T03:21:04Z	2026-03-23T05:06:06Z	2026-03-23T05:05:59Z	main	44766
story-cot-nlp-claude	Hypogenic-AI/story-cot-nlp-claude	git@github.com:Hypogenic-AI/story-cot-nlp-claude.git	https://github.com/Hypogenic-AI/story-cot-nlp-claude.git	https://github.com/Hypogenic-AI/story-cot-nlp-claude	2026-03-23T03:59:08Z	2026-03-23T04:38:05Z	2026-03-23T04:37:59Z	main	69651
llm-coverage-efficiency-claude	Hypogenic-AI/llm-coverage-efficiency-claude	git@github.com:Hypogenic-AI/llm-coverage-efficiency-claude.git	https://github.com/Hypogenic-AI/llm-coverage-efficiency-claude.git	https://github.com/Hypogenic-AI/llm-coverage-efficiency-claude	2026-03-23T04:39:20Z	2026-03-23T06:01:38Z	2026-03-23T06:01:32Z	main	86452
detecting-lies-nlp-3065-codex	Hypogenic-AI/detecting-lies-nlp-3065-codex	git@github.com:Hypogenic-AI/detecting-lies-nlp-3065-codex.git	https://github.com/Hypogenic-AI/detecting-lies-nlp-3065-codex.git	https://github.com/Hypogenic-AI/detecting-lies-nlp-3065-codex	2026-03-23T05:22:40Z	2026-03-23T05:57:03Z	2026-03-23T05:56:58Z	main	54038
detecting-lies-nlp-777f-gemini	Hypogenic-AI/detecting-lies-nlp-777f-gemini	git@github.com:Hypogenic-AI/detecting-lies-nlp-777f-gemini.git	https://github.com/Hypogenic-AI/detecting-lies-nlp-777f-gemini.git	https://github.com/Hypogenic-AI/detecting-lies-nlp-777f-gemini	2026-03-23T05:22:41Z	2026-03-23T05:58:20Z	2026-03-23T05:58:15Z	main	31254
detecting-lies-nlp-c886-claude	Hypogenic-AI/detecting-lies-nlp-c886-claude	git@github.com:Hypogenic-AI/detecting-lies-nlp-c886-claude.git	https://github.com/Hypogenic-AI/detecting-lies-nlp-c886-claude.git	https://github.com/Hypogenic-AI/detecting-lies-nlp-c886-claude	2026-03-23T05:59:09Z	2026-03-23T08:12:12Z	2026-03-23T08:12:04Z	main	69840
factoring-friendly-assist-claude	Hypogenic-AI/factoring-friendly-assist-claude	git@github.com:Hypogenic-AI/factoring-friendly-assist-claude.git	https://github.com/Hypogenic-AI/factoring-friendly-assist-claude.git	https://github.com/Hypogenic-AI/factoring-friendly-assist-claude	2026-03-23T06:02:58Z	2026-03-23T06:32:49Z	2026-03-23T06:32:44Z	main	74103
llm-tongue-twisters-claude	Hypogenic-AI/llm-tongue-twisters-claude	git@github.com:Hypogenic-AI/llm-tongue-twisters-claude.git	https://github.com/Hypogenic-AI/llm-tongue-twisters-claude.git	https://github.com/Hypogenic-AI/llm-tongue-twisters-claude	2026-03-23T06:34:12Z	2026-03-23T08:07:19Z	2026-03-23T08:07:14Z	main	27844
self-critique-ai-writer-claude	Hypogenic-AI/self-critique-ai-writer-claude	git@github.com:Hypogenic-AI/self-critique-ai-writer-claude.git	https://github.com/Hypogenic-AI/self-critique-ai-writer-claude.git	https://github.com/Hypogenic-AI/self-critique-ai-writer-claude	2026-03-23T08:08:34Z	2026-03-23T09:51:17Z	2026-03-23T09:51:12Z	main	40987
multi-persona-exag-claude	Hypogenic-AI/multi-persona-exag-claude	git@github.com:Hypogenic-AI/multi-persona-exag-claude.git	https://github.com/Hypogenic-AI/multi-persona-exag-claude.git	https://github.com/Hypogenic-AI/multi-persona-exag-claude	2026-03-23T09:52:35Z	2026-03-23T09:52:42Z	2026-03-23T09:52:39Z	main	4
inctx-if-then-capacity-claude	Hypogenic-AI/inctx-if-then-capacity-claude	git@github.com:Hypogenic-AI/inctx-if-then-capacity-claude.git	https://github.com/Hypogenic-AI/inctx-if-then-capacity-claude.git	https://github.com/Hypogenic-AI/inctx-if-then-capacity-claude	2026-03-23T11:30:03Z	2026-03-23T12:17:21Z	2026-03-23T12:17:15Z	main	62263
model-count-french-claude	Hypogenic-AI/model-count-french-claude	git@github.com:Hypogenic-AI/model-count-french-claude.git	https://github.com/Hypogenic-AI/model-count-french-claude.git	https://github.com/Hypogenic-AI/model-count-french-claude	2026-03-23T12:18:37Z	2026-03-23T13:04:17Z	2026-03-23T13:03:23Z	main	28716
1p-rlhf-claude	Hypogenic-AI/1p-rlhf-claude	git@github.com:Hypogenic-AI/1p-rlhf-claude.git	https://github.com/Hypogenic-AI/1p-rlhf-claude.git	https://github.com/Hypogenic-AI/1p-rlhf-claude	2026-03-23T13:04:55Z	2026-03-23T15:22:24Z	2026-03-23T15:22:15Z	main	56599
instruct-story-mix-claude	Hypogenic-AI/instruct-story-mix-claude	git@github.com:Hypogenic-AI/instruct-story-mix-claude.git	https://github.com/Hypogenic-AI/instruct-story-mix-claude.git	https://github.com/Hypogenic-AI/instruct-story-mix-claude	2026-03-23T15:23:46Z	2026-03-23T16:47:17Z	2026-03-23T16:47:11Z	main	93255
map-of-vibe-space-claude	Hypogenic-AI/map-of-vibe-space-claude	git@github.com:Hypogenic-AI/map-of-vibe-space-claude.git	https://github.com/Hypogenic-AI/map-of-vibe-space-claude.git	https://github.com/Hypogenic-AI/map-of-vibe-space-claude	2026-03-23T16:48:45Z	2026-03-23T17:47:40Z	2026-03-23T17:47:33Z	main	106950
keep-base-models-claude	Hypogenic-AI/keep-base-models-claude	git@github.com:Hypogenic-AI/keep-base-models-claude.git	https://github.com/Hypogenic-AI/keep-base-models-claude.git	https://github.com/Hypogenic-AI/keep-base-models-claude	2026-03-23T17:49:17Z	2026-03-23T19:45:25Z	2026-03-23T19:45:20Z	main	61885
chain-of-thought-conv-claude	Hypogenic-AI/chain-of-thought-conv-claude	git@github.com:Hypogenic-AI/chain-of-thought-conv-claude.git	https://github.com/Hypogenic-AI/chain-of-thought-conv-claude.git	https://github.com/Hypogenic-AI/chain-of-thought-conv-claude	2026-03-23T22:56:38Z	2026-03-24T00:47:24Z	2026-03-24T00:47:18Z	main	79374
llm-pain-analysis-claude	Hypogenic-AI/llm-pain-analysis-claude	git@github.com:Hypogenic-AI/llm-pain-analysis-claude.git	https://github.com/Hypogenic-AI/llm-pain-analysis-claude.git	https://github.com/Hypogenic-AI/llm-pain-analysis-claude	2026-03-24T00:48:45Z	2026-04-07T23:21:25Z	2026-04-07T23:21:18Z	main	139542
artificial-outsiders-nlp-9b1b-claude	Hypogenic-AI/artificial-outsiders-nlp-9b1b-claude	git@github.com:Hypogenic-AI/artificial-outsiders-nlp-9b1b-claude.git	https://github.com/Hypogenic-AI/artificial-outsiders-nlp-9b1b-claude.git	https://github.com/Hypogenic-AI/artificial-outsiders-nlp-9b1b-claude	2026-03-24T15:14:21Z	2026-03-24T17:10:31Z	2026-03-24T17:10:25Z	main	80459
math-distillation-challenge-claude	Hypogenic-AI/math-distillation-challenge-claude	git@github.com:Hypogenic-AI/math-distillation-challenge-claude.git	https://github.com/Hypogenic-AI/math-distillation-challenge-claude.git	https://github.com/Hypogenic-AI/math-distillation-challenge-claude	2026-03-24T19:25:12Z	2026-03-24T19:25:13Z	2026-03-24T19:25:13Z	main	0
trace-impurities-ce-claude	Hypogenic-AI/trace-impurities-ce-claude	git@github.com:Hypogenic-AI/trace-impurities-ce-claude.git	https://github.com/Hypogenic-AI/trace-impurities-ce-claude.git	https://github.com/Hypogenic-AI/trace-impurities-ce-claude	2026-03-24T22:59:44Z	2026-03-24T23:54:53Z	2026-03-24T23:54:46Z	main	69874
function-vectors-nlp-d7c3-claude	Hypogenic-AI/function-vectors-nlp-d7c3-claude	git@github.com:Hypogenic-AI/function-vectors-nlp-d7c3-claude.git	https://github.com/Hypogenic-AI/function-vectors-nlp-d7c3-claude.git	https://github.com/Hypogenic-AI/function-vectors-nlp-d7c3-claude	2026-03-29T23:36:10Z	2026-03-30T01:56:09Z	2026-03-30T01:56:04Z	main	85831
function-vectors-nlp-2537-codex	Hypogenic-AI/function-vectors-nlp-2537-codex	git@github.com:Hypogenic-AI/function-vectors-nlp-2537-codex.git	https://github.com/Hypogenic-AI/function-vectors-nlp-2537-codex.git	https://github.com/Hypogenic-AI/function-vectors-nlp-2537-codex	2026-03-29T23:39:04Z	2026-03-30T00:12:26Z	2026-03-30T00:12:21Z	main	67051
function-vectors-nlp-299e-gemini	Hypogenic-AI/function-vectors-nlp-299e-gemini	git@github.com:Hypogenic-AI/function-vectors-nlp-299e-gemini.git	https://github.com/Hypogenic-AI/function-vectors-nlp-299e-gemini.git	https://github.com/Hypogenic-AI/function-vectors-nlp-299e-gemini	2026-03-29T23:39:05Z	2026-03-30T01:04:51Z	2026-03-30T01:04:46Z	main	73396
math-distillation-d448-claude	Hypogenic-AI/math-distillation-d448-claude	git@github.com:Hypogenic-AI/math-distillation-d448-claude.git	https://github.com/Hypogenic-AI/math-distillation-d448-claude.git	https://github.com/Hypogenic-AI/math-distillation-d448-claude	2026-03-30T02:46:17Z	2026-03-30T04:08:41Z	2026-03-30T04:08:37Z	main	20189
math-distillation-57a1-gemini	Hypogenic-AI/math-distillation-57a1-gemini	git@github.com:Hypogenic-AI/math-distillation-57a1-gemini.git	https://github.com/Hypogenic-AI/math-distillation-57a1-gemini.git	https://github.com/Hypogenic-AI/math-distillation-57a1-gemini	2026-03-30T02:46:25Z	2026-03-30T03:15:27Z	2026-03-30T03:15:24Z	main	17101
llm-bullying-analysis-9159-claude	Hypogenic-AI/llm-bullying-analysis-9159-claude	git@github.com:Hypogenic-AI/llm-bullying-analysis-9159-claude.git	https://github.com/Hypogenic-AI/llm-bullying-analysis-9159-claude.git	https://github.com/Hypogenic-AI/llm-bullying-analysis-9159-claude	2026-03-30T04:31:17Z	2026-03-30T06:15:24Z	2026-03-30T06:15:20Z	main	60725
llm-bullying-detection-e4d9-codex	Hypogenic-AI/llm-bullying-detection-e4d9-codex	git@github.com:Hypogenic-AI/llm-bullying-detection-e4d9-codex.git	https://github.com/Hypogenic-AI/llm-bullying-detection-e4d9-codex.git	https://github.com/Hypogenic-AI/llm-bullying-detection-e4d9-codex	2026-03-30T04:31:28Z	2026-03-30T05:30:43Z	2026-03-30T05:30:38Z	main	25289
llm-bullying-analysis-9ffe-gemini	Hypogenic-AI/llm-bullying-analysis-9ffe-gemini	git@github.com:Hypogenic-AI/llm-bullying-analysis-9ffe-gemini.git	https://github.com/Hypogenic-AI/llm-bullying-analysis-9ffe-gemini.git	https://github.com/Hypogenic-AI/llm-bullying-analysis-9ffe-gemini	2026-03-30T04:31:29Z	2026-03-30T05:01:15Z	2026-03-30T05:01:11Z	main	12424
math-distillation-c376-codex	Hypogenic-AI/math-distillation-c376-codex	git@github.com:Hypogenic-AI/math-distillation-c376-codex.git	https://github.com/Hypogenic-AI/math-distillation-c376-codex.git	https://github.com/Hypogenic-AI/math-distillation-c376-codex	2026-03-30T08:01:10Z	2026-03-30T08:22:59Z	2026-03-30T08:22:54Z	main	12145
adversarial-tone-llm-2ab2-claude	Hypogenic-AI/adversarial-tone-llm-2ab2-claude	git@github.com:Hypogenic-AI/adversarial-tone-llm-2ab2-claude.git	https://github.com/Hypogenic-AI/adversarial-tone-llm-2ab2-claude.git	https://github.com/Hypogenic-AI/adversarial-tone-llm-2ab2-claude	2026-04-04T16:11:52Z	2026-04-04T16:34:35Z	2026-04-04T16:34:30Z	main	35035
null-robustness-mapping-8bf6-claude	Hypogenic-AI/null-robustness-mapping-8bf6-claude	git@github.com:Hypogenic-AI/null-robustness-mapping-8bf6-claude.git	https://github.com/Hypogenic-AI/null-robustness-mapping-8bf6-claude.git	https://github.com/Hypogenic-AI/null-robustness-mapping-8bf6-claude	2026-04-04T16:37:08Z	2026-04-04T17:15:07Z	2026-04-04T17:15:02Z	main	105654
phase-transitions-llm-5d8c-claude	Hypogenic-AI/phase-transitions-llm-5d8c-claude	git@github.com:Hypogenic-AI/phase-transitions-llm-5d8c-claude.git	https://github.com/Hypogenic-AI/phase-transitions-llm-5d8c-claude.git	https://github.com/Hypogenic-AI/phase-transitions-llm-5d8c-claude	2026-04-04T17:17:57Z	2026-04-04T19:21:53Z	2026-04-04T19:21:46Z	main	107118
adversarial-battery-4ef6-claude	Hypogenic-AI/adversarial-battery-4ef6-claude	git@github.com:Hypogenic-AI/adversarial-battery-4ef6-claude.git	https://github.com/Hypogenic-AI/adversarial-battery-4ef6-claude.git	https://github.com/Hypogenic-AI/adversarial-battery-4ef6-claude	2026-04-04T19:24:47Z	2026-04-04T19:56:20Z	2026-04-04T19:56:13Z	main	131713
math-align-invariant-9640-claude	Hypogenic-AI/math-align-invariant-9640-claude	git@github.com:Hypogenic-AI/math-align-invariant-9640-claude.git	https://github.com/Hypogenic-AI/math-align-invariant-9640-claude.git	https://github.com/Hypogenic-AI/math-align-invariant-9640-claude	2026-04-04T19:58:54Z	2026-04-04T20:42:32Z	2026-04-04T20:42:25Z	main	119939
compositional-directions-17d5-claude	Hypogenic-AI/compositional-directions-17d5-claude	git@github.com:Hypogenic-AI/compositional-directions-17d5-claude.git	https://github.com/Hypogenic-AI/compositional-directions-17d5-claude.git	https://github.com/Hypogenic-AI/compositional-directions-17d5-claude	2026-04-05T21:59:45Z	2026-04-05T22:58:42Z	2026-04-05T22:58:36Z	main	105173
compositional-directions-fe75-codex	Hypogenic-AI/compositional-directions-fe75-codex	git@github.com:Hypogenic-AI/compositional-directions-fe75-codex.git	https://github.com/Hypogenic-AI/compositional-directions-fe75-codex.git	https://github.com/Hypogenic-AI/compositional-directions-fe75-codex	2026-04-05T22:05:56Z	2026-04-05T22:47:01Z	2026-04-05T22:46:55Z	main	61094
compositional-directions-cf35-gemini	Hypogenic-AI/compositional-directions-cf35-gemini	git@github.com:Hypogenic-AI/compositional-directions-cf35-gemini.git	https://github.com/Hypogenic-AI/compositional-directions-cf35-gemini.git	https://github.com/Hypogenic-AI/compositional-directions-cf35-gemini	2026-04-06T00:23:52Z	2026-04-06T01:27:12Z	2026-04-06T01:27:00Z	main	200528
underrated-metric-nlp-0ca5-claude	Hypogenic-AI/underrated-metric-nlp-0ca5-claude	git@github.com:Hypogenic-AI/underrated-metric-nlp-0ca5-claude.git	https://github.com/Hypogenic-AI/underrated-metric-nlp-0ca5-claude.git	https://github.com/Hypogenic-AI/underrated-metric-nlp-0ca5-claude	2026-04-06T00:36:17Z	2026-04-06T02:39:24Z	2026-04-06T02:39:17Z	main	88846
underrated-metric-nlp-f82f-codex	Hypogenic-AI/underrated-metric-nlp-f82f-codex	git@github.com:Hypogenic-AI/underrated-metric-nlp-f82f-codex.git	https://github.com/Hypogenic-AI/underrated-metric-nlp-f82f-codex.git	https://github.com/Hypogenic-AI/underrated-metric-nlp-f82f-codex	2026-04-06T00:36:17Z	2026-04-06T01:44:48Z	2026-04-06T01:44:41Z	main	31889
underrated-metric-nlp-51aa-gemini	Hypogenic-AI/underrated-metric-nlp-51aa-gemini	git@github.com:Hypogenic-AI/underrated-metric-nlp-51aa-gemini.git	https://github.com/Hypogenic-AI/underrated-metric-nlp-51aa-gemini.git	https://github.com/Hypogenic-AI/underrated-metric-nlp-51aa-gemini	2026-04-06T01:28:48Z	2026-04-06T01:51:49Z	2026-04-06T01:51:42Z	main	28300
reasoning-trace-robustnes-318e-codex	Hypogenic-AI/reasoning-trace-robustnes-318e-codex	git@github.com:Hypogenic-AI/reasoning-trace-robustnes-318e-codex.git	https://github.com/Hypogenic-AI/reasoning-trace-robustnes-318e-codex.git	https://github.com/Hypogenic-AI/reasoning-trace-robustnes-318e-codex	2026-04-06T02:47:41Z	2026-04-06T04:38:25Z	2026-04-06T04:38:18Z	main	108231
reasoning-trace-robustnes-dd20-gemini	Hypogenic-AI/reasoning-trace-robustnes-dd20-gemini	git@github.com:Hypogenic-AI/reasoning-trace-robustnes-dd20-gemini.git	https://github.com/Hypogenic-AI/reasoning-trace-robustnes-dd20-gemini.git	https://github.com/Hypogenic-AI/reasoning-trace-robustnes-dd20-gemini	2026-04-06T02:47:44Z	2026-04-06T03:29:17Z	2026-04-06T03:29:11Z	main	6286
reasoning-trace-robustnes-6b65-claude	Hypogenic-AI/reasoning-trace-robustnes-6b65-claude	git@github.com:Hypogenic-AI/reasoning-trace-robustnes-6b65-claude.git	https://github.com/Hypogenic-AI/reasoning-trace-robustnes-6b65-claude.git	https://github.com/Hypogenic-AI/reasoning-trace-robustnes-6b65-claude	2026-04-06T07:06:58Z	2026-04-06T08:01:56Z	2026-04-06T08:01:50Z	main	90632
sycophancy-lang-resources-6bb3-claude	Hypogenic-AI/sycophancy-lang-resources-6bb3-claude	git@github.com:Hypogenic-AI/sycophancy-lang-resources-6bb3-claude.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-6bb3-claude.git	https://github.com/Hypogenic-AI/sycophancy-lang-resources-6bb3-claude	2026-04-07T01:18:32Z	2026-04-07T02:12:16Z	2026-04-07T02:12:10Z	main	19080
monotonicity-bias-nlp-claude	Hypogenic-AI/monotonicity-bias-nlp-claude	git@github.com:Hypogenic-AI/monotonicity-bias-nlp-claude.git	https://github.com/Hypogenic-AI/monotonicity-bias-nlp-claude.git	https://github.com/Hypogenic-AI/monotonicity-bias-nlp-claude	2026-04-07T01:28:35Z	2026-04-08T15:09:50Z	2026-04-08T15:07:39Z	main	34795
cond-steering-vectors-claude	Hypogenic-AI/cond-steering-vectors-claude	git@github.com:Hypogenic-AI/cond-steering-vectors-claude.git	https://github.com/Hypogenic-AI/cond-steering-vectors-claude.git	https://github.com/Hypogenic-AI/cond-steering-vectors-claude	2026-04-07T01:28:36Z	2026-04-07T02:25:06Z	2026-04-07T02:24:58Z	main	148812
context-heavy-personas-claude	Hypogenic-AI/context-heavy-personas-claude	git@github.com:Hypogenic-AI/context-heavy-personas-claude.git	https://github.com/Hypogenic-AI/context-heavy-personas-claude.git	https://github.com/Hypogenic-AI/context-heavy-personas-claude	2026-04-07T02:25:58Z	2026-04-07T03:23:02Z	2026-04-07T03:22:57Z	main	48785
adv-prompts-firewalls-claude	Hypogenic-AI/adv-prompts-firewalls-claude	git@github.com:Hypogenic-AI/adv-prompts-firewalls-claude.git	https://github.com/Hypogenic-AI/adv-prompts-firewalls-claude.git	https://github.com/Hypogenic-AI/adv-prompts-firewalls-claude	2026-04-07T03:23:21Z	2026-04-07T04:08:13Z	2026-04-07T04:08:04Z	main	73481
compositional-directions-claude	Hypogenic-AI/compositional-directions-claude	git@github.com:Hypogenic-AI/compositional-directions-claude.git	https://github.com/Hypogenic-AI/compositional-directions-claude.git	https://github.com/Hypogenic-AI/compositional-directions-claude	2026-04-07T04:08:23Z	2026-04-07T04:48:32Z	2026-04-07T04:48:26Z	main	114840
llm-text-limitations-claude	Hypogenic-AI/llm-text-limitations-claude	git@github.com:Hypogenic-AI/llm-text-limitations-claude.git	https://github.com/Hypogenic-AI/llm-text-limitations-claude.git	https://github.com/Hypogenic-AI/llm-text-limitations-claude	2026-04-07T04:49:20Z	2026-04-07T06:25:51Z	2026-04-07T06:25:44Z	main	61896
anchoring-bias-lookback-claude	Hypogenic-AI/anchoring-bias-lookback-claude	git@github.com:Hypogenic-AI/anchoring-bias-lookback-claude.git	https://github.com/Hypogenic-AI/anchoring-bias-lookback-claude.git	https://github.com/Hypogenic-AI/anchoring-bias-lookback-claude	2026-04-07T06:26:47Z	2026-04-07T07:22:03Z	2026-04-07T07:21:57Z	main	65333
small-gradients-nlp-claude	Hypogenic-AI/small-gradients-nlp-claude	git@github.com:Hypogenic-AI/small-gradients-nlp-claude.git	https://github.com/Hypogenic-AI/small-gradients-nlp-claude.git	https://github.com/Hypogenic-AI/small-gradients-nlp-claude	2026-04-07T07:22:57Z	2026-04-07T09:27:31Z	2026-04-07T09:27:24Z	main	71700
